Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2011;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT084;84-Jährige;384053
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2011;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT085UM;85 Jahre und mehr;1935741
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2011;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;;Insgesamt;80327900
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT000;unter 1 Jahr;674411
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT001;1-Jährige;665848
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT002;2-Jährige;684310
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT003;3-Jährige;674000
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT004;4-Jährige;693673
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT005;5-Jährige;693323
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT006;6-Jährige;679924
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT007;7-Jährige;690255
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT008;8-Jährige;708941
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT009;9-Jährige;709866
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT010;10-Jährige;723162
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT011;11-Jährige;740709
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT012;12-Jährige;774419
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT013;13-Jährige;776505
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT014;14-Jährige;793557
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT015;15-Jährige;819081
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT016;16-Jährige;806180
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT017;17-Jährige;782723
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT018;18-Jährige;797051
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT019;19-Jährige;833070
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT020;20-Jährige;854829
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT021;21-Jährige;896047
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT022;22-Jährige;992202
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT023;23-Jährige;988850
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT024;24-Jährige;1022753
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT025;25-Jährige;1009129
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT026;26-Jährige;997984
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT027;27-Jährige;968465
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT028;28-Jährige;969962
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT029;29-Jährige;978339
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT030;30-Jährige;1004337
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT031;31-Jährige;1000455
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT032;32-Jährige;1003639
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT033;33-Jährige;958884
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT034;34-Jährige;947811
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT035;35-Jährige;941418
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT036;36-Jährige;925567
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT037;37-Jährige;901764
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT038;38-Jährige;916291
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT039;39-Jährige;926976
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT040;40-Jährige;1009291
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT041;41-Jährige;1115554
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT042;42-Jährige;1159128
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT043;43-Jährige;1249441
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT044;44-Jährige;1311109
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT045;45-Jährige;1349727
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT046;46-Jährige;1390784
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT047;47-Jährige;1397245
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT048;48-Jährige;1425407
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT049;49-Jährige;1415038
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT050;50-Jährige;1371099
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT051;51-Jährige;1352831
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT052;52-Jährige;1307360
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT053;53-Jährige;1272539
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT054;54-Jährige;1202105
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT055;55-Jährige;1175714
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT056;56-Jährige;1142859
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT057;57-Jährige;1107669
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT058;58-Jährige;1086581
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT059;59-Jährige;1050796
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT060;60-Jährige;1048257
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT061;61-Jährige;1026167
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT062;62-Jährige;1024167
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT063;63-Jährige;989099
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT064;64-Jährige;901914
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT065;65-Jährige;844569
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT066;66-Jährige;734255
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT067;67-Jährige;642874
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT068;68-Jährige;854952
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT069;69-Jährige;863465
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT070;70-Jährige;831646
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT071;71-Jährige;1002856
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT072;72-Jährige;1044614
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT073;73-Jährige;1015924
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT074;74-Jährige;931232
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT075;75-Jährige;852830
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT076;76-Jährige;806578
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT077;77-Jährige;757208
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT078;78-Jährige;679803
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT079;79-Jährige;526630
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT080;80-Jährige;502732
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT081;81-Jährige;487563
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT082;82-Jährige;485876
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT083;83-Jährige;443417
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT084;84-Jährige;407244
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT085UM;85 Jahre und mehr;1998887
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;;Insgesamt;80523746
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT000;unter 1 Jahr;683070
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT001;1-Jährige;684337
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT002;2-Jährige;672324
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT003;3-Jährige;690111
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT004;4-Jährige;679650
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT005;5-Jährige;699007
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT006;6-Jährige;697337
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT007;7-Jährige;684320
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT008;8-Jährige;694557
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT009;9-Jährige;713339
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT010;10-Jährige;714054
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT011;11-Jährige;727166
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT012;12-Jährige;744676
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT013;13-Jährige;778286
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT014;14-Jährige;780198
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT015;15-Jährige;797607
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT016;16-Jährige;824290
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT017;17-Jährige;811200
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT018;18-Jährige;793290
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT019;19-Jährige;814110
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT020;20-Jährige;852118
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT021;21-Jährige;873480
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT022;22-Jährige;914719
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT023;23-Jährige;1013206
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT024;24-Jährige;1008508
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT025;25-Jährige;1041333
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT026;26-Jährige;1025853
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT027;27-Jährige;1013420
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT028;28-Jährige;982960
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT029;29-Jährige;982860
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT030;30-Jährige;989933
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT031;31-Jährige;1015149
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT032;32-Jährige;1010056
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT033;33-Jährige;1013278
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT034;34-Jährige;967553
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT035;35-Jährige;956046
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT036;36-Jährige;949147
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT037;37-Jährige;932728
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT038;38-Jährige;908451
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT039;39-Jährige;922733
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT040;40-Jährige;932501
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT041;41-Jährige;1014658
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT042;42-Jährige;1120204
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT043;43-Jährige;1163336
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT044;44-Jährige;1253200
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT045;45-Jährige;1314370
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT046;46-Jährige;1352049
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT047;47-Jährige;1391852
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT048;48-Jährige;1397810
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT049;49-Jährige;1425513
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT050;50-Jährige;1414446
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT051;51-Jährige;1369707
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT052;52-Jährige;1350725
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT053;53-Jährige;1304694
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT054;54-Jährige;1269286
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT055;55-Jährige;1198221
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT056;56-Jährige;1171109
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT057;57-Jährige;1137764
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2013;DINSG;Deutschland insgesamt;DG;Deutschland;ALT013;Altersjahre;ALT058;58-Jährige;1101783
